37
-180	-175.093
-170	-161.646
-160	-150.701
-150	-139.522
-140	-129.078
-130	-119.82
-120	-110.571
-110	-104.05
-100	-97.1067
-90	-88.6566
-80	-83.0808
-70	-75.8276
-60	-69.4399
-50	-61.8451
-40	-56.2325
-30	-50.4749
-20	-44.6661
-10	-37.9155
0	-31.5736
10	-25.4455
20	-20.299
30	-13.7423
40	0
50	0.259753
60	7.26414
70	13.4214
80	22.1712
90	31.5382
100	39.1543
110	51.6116
120	64.5892
130	83.4361
140	103.064
150	123.198
160	142.497
170	161.82
180	164.21
